GeneID,GSM2791576,GSM2791580,GSM2791584,GSM2791588
100287102,0.09217,0.0518,0.1302,0.04108
653635,16.87,11.95,16.3,11.36
102466751,13.43,3.775,9.493,0.998
107985730,0.0,0.0,0.0,0.0
100302278,0.0,0.0,0.0,0.0
645520,0.1347,0.3029,0.3808,0.1802
79501,0.0,0.09322,0.1172,0.0
100996442,0.9489,0.4022,0.7254,0.5269
729737,9.596,5.315,5.444,4.723
102725121,0.09475,0.05325,0.1339,0.0
102723897,20.32,15.16,19.67,13.49
102465909,7.837,2.517,4.746,1.996
107985721,0.02813,0.03162,0.0,0.02508
112268260,0.3695,0.2596,0.359,0.3191
729759,0.08108,0.1823,0.0,0.0
100132287,5.313,2.957,3.619,2.236
105378947,0.13,0.1461,0.2296,0.1738
101928626,0.0,0.0,0.0,0.0
113219467,2849.0,442.3,2931.0,781.9
81399,0.05268,0.04442,0.01861,0.02348
100133331,3.831,2.023,2.417,1.683
107984841,4.111,1.479,1.51,1.539
107984847,8.005,4.411,3.327,4.058
107984849,4.35,0.9169,1.921,1.212
100288069,2.832,0.8739,1.334,0.891
105378580,0.1926,0.01666,0.2094,0.02642
400728,0.1175,0.04402,0.2214,0.1745
79854,2.197,0.5848,1.961,0.4122
643837,3.57,3.114,3.496,3.447
107984850,0.0,0.0,0.0,0.0
284593,0.08925,0.1505,0.1261,0.03978
284600,0.03947,0.02218,0.05577,0.07036
100130417,0.0,0.0,0.07144,0.0
107985728,0.0,0.0,0.0,0.0
148398,4.228,5.924,5.091,6.263
26155,77.84,85.85,80.03,106.4
339451,5.064,3.943,5.745,4.515
84069,1.768,1.688,1.853,2.203
84808,0.1895,0.2131,0.2678,0.2816
57801,11.74,5.259,9.077,3.57
9636,209.4,358.4,155.9,196.0
375790,20.75,16.39,14.68,15.31
100288175,12.66,11.42,8.284,6.619
112267874,0.7041,0.4116,0.4378,0.1757
105378948,2.92,2.374,1.842,1.209
401934,0.0,0.0,0.05662,0.03572
54991,11.39,5.102,9.997,6.027
254099,0.0,0.0,0.0,0.0
406984,0.0,0.0,0.0,0.0
406983,0.0,0.0,0.0,0.0
554210,0.9172,0.0,0.0,0.0
100506376,0.0,0.0,0.0,0.0
254173,0.0,0.01992,0.1002,0.0
8784,0.0,0.0,0.0,0.02762
7293,0.0,0.0,0.0,0.0
51150,47.14,63.67,44.12,62.71
126792,19.0,14.67,18.6,16.02
388581,0.2908,0.0,0.08219,0.05184
118424,40.43,49.51,42.12,47.19
101928895,1.185,0.4609,0.7726,0.8529
6339,1.845,1.149,2.642,1.178
116983,6.979,6.181,6.7,6.958
102465434,0.0,0.0,0.0,0.0
109623456,1.813,0.0,0.0,0.8079
126789,28.74,35.58,34.06,37.97
54973,46.13,48.86,49.43,55.7
102465435,4.685,0.0,0.0,4.176
80772,10.94,12.3,13.73,13.95
83756,0.3377,0.3084,0.2386,0.301
1855,30.88,23.22,39.81,26.59
102466740,0.0,0.0,0.0,1.15
54587,14.65,15.27,13.02,16.73
54998,134.0,204.7,140.8,171.9
81669,42.04,16.11,28.96,13.37
148413,23.13,16.79,22.4,14.36
55052,128.1,137.2,137.9,119.7
107984868,0.0,0.0,0.02791,0.0
441869,0.114,0.1537,0.1933,0.1219
105378585,0.0,0.07513,0.0,0.0
643965,0.0,0.0,0.0,0.0
102724312,0.0,0.07167,0.0,0.05684
107985729,0.0,0.05849,0.0,0.04639
64856,0.7627,1.41,0.503,1.148
219293,1.556,1.307,1.587,1.897
83858,13.82,10.74,15.6,15.2
55210,44.28,56.33,50.57,71.58
339453,0.3308,0.1859,0.3116,0.0
29101,197.1,109.3,195.1,96.61
643988,3.513,1.45,3.85,1.47
105378586,1.464,0.4488,0.5642,0.4746
142678,4.564,3.664,4.396,3.893
8510,1.047,1.115,0.8563,1.007
984,30.94,29.15,29.47,30.24
728661,11.14,6.491,8.316,7.319
8511,0.2521,0.1889,0.1187,0.0749
728642,23.81,18.63,21.94,18.96
9906,3.745,2.299,2.904,2.074
112268218,3.784,3.917,4.289,3.573
65220,25.09,20.2,24.32,21.63
2782,182.7,172.9,199.8,225.6
105378949,0.4143,0.3493,0.4391,0.277
163688,0.0,0.0,0.2396,0.0
339456,1.14,0.3661,1.036,0.2903
85452,0.02058,0.02313,0.04361,0.0
107984872,0.0,0.0,0.0,0.0
105378589,0.01603,0.0,0.0,0.01429
2563,0.0,0.01669,0.0,0.0
105378590,0.0,0.0,0.0,0.0
105378591,0.0,0.0,0.0,0.0
5590,0.6424,0.827,0.9957,0.6835
100506504,0.4861,0.3415,1.202,0.4333
199990,6.629,2.553,7.228,2.466
112268219,1.482,0.9291,1.651,0.9147
105378593,0.0,0.0,0.0,0.0
6497,11.76,11.61,12.29,17.08
79906,0.5401,0.4139,0.6765,0.7988
100129534,0.2371,0.2665,0.2871,0.483
11079,62.43,75.51,67.61,69.25
5192,19.24,15.82,21.34,18.2
9651,0.3453,0.2695,0.3659,0.2137
55229,10.12,8.305,8.713,8.146
388585,0.0,0.0,0.0,0.0
115110,0.3626,0.2594,0.2795,0.2498
8764,2.014,2.443,1.558,1.838
100996583,0.0,0.0,0.0,0.0
127281,15.25,16.16,16.41,20.94
79258,1.787,2.215,1.684,2.124
105378597,0.0,0.0,0.0,0.0
100287898,0.04301,0.01209,0.04559,0.02876
105378603,0.0,0.0,0.0,0.0
105378602,0.0,0.0,0.0,0.0
105378601,0.0,0.0,0.0,0.0
112268220,0.0,0.0,0.0,0.0
107985732,0.0,0.0,0.0,0.0
105378600,0.0,0.0,0.0,0.0
105378598,0.0,0.0,0.0,0.0
107984904,0.0,0.0,0.0,0.0
105378599,0.0,0.0,0.0,0.0
140625,0.0,0.0,0.07487,0.0
440556,0.0,0.06672,0.0,0.0
63976,0.0,0.009838,0.1237,0.0
100422968,0.0,0.0,0.0,0.0
105378606,0.0,0.0,0.0,0.0
107984909,0.0,0.0,0.0,0.0
105378605,0.0,0.0,0.0,0.0
105378604,0.0,0.0,0.0,0.0
27237,0.3451,0.4095,0.2438,0.3076
1953,0.1933,0.237,0.2111,0.1175
105378608,0.0,0.0,0.0,0.0
693135,0.0,0.0,0.0,0.0
105378607,0.0,0.0,0.0,0.0
127262,23.15,27.12,18.51,28.18
49856,25.35,34.53,24.23,32.65
7161,0.9839,1.152,1.487,1.986
105378610,0.0,0.0,0.0,0.0
105378609,0.0,0.0,0.0,0.0
57212,5.791,1.551,4.567,1.493
148870,0.0,0.0,0.05853,0.0
388588,0.6643,0.5974,0.751,0.4737
57470,16.37,21.08,17.3,25.79
9731,5.339,3.878,5.261,5.622
1677,1.758,1.322,1.625,1.779
107984910,0.1676,0.03768,0.1421,0.08965
339448,14.31,8.806,14.06,11.35
100133612,0.078,0.2192,0.3858,0.1391
728716,0.0,0.0,0.0,0.0
105376672,0.0,0.0,0.0,0.0
105376673,0.0,0.02824,0.07101,0.0224
284661,0.0,0.0,0.0,0.0
105376674,0.0,0.0,0.0,0.0
105376679,0.0,0.0,0.1047,0.0
107985376,0.0,0.0,0.0,0.0
55966,0.0,0.0,0.04118,0.0
105376680,0.0,0.0,0.0,0.0
102724429,0.0,0.0,0.0,0.0
105376681,0.0,0.0,0.0,0.0
105376682,0.0,0.0,0.0,0.0
107984911,0.0,0.0,0.0,0.0
105376686,0.0,0.0,0.0,0.0
100616421,0.0,0.0,0.0,0.0
261734,1.859,1.352,1.944,1.584
8514,1.903,2.107,1.786,2.798
26038,0.1082,0.03475,0.1857,0.01378
105376687,0.0,0.0,0.0,0.0
6146,407.2,532.0,429.5,559.3
107985733,9.753,12.11,11.52,7.137
102724450,1.611,0.9056,0.5692,0.7181
388591,0.8246,0.6235,0.6991,0.3876
23463,66.39,41.2,70.18,50.07
148645,1.576,1.094,1.835,0.7853
390992,0.0,0.0,0.1515,0.0
387509,1.61,0.896,1.458,0.7802
11332,88.35,137.2,78.85,117.5
54626,0.1965,0.3213,0.1767,0.207
83715,0.1478,0.127,0.1229,0.1007
100422975,0.0,0.0,0.0,0.0
8718,0.0,0.04466,0.2808,0.03542
57449,0.1658,0.1147,0.1622,0.1137
79707,5.157,3.944,5.462,5.362
80835,0.01789,0.0,0.07583,0.0
107984912,0.0,0.0,0.0,0.0
3104,8.614,7.518,6.731,6.481
9903,21.01,17.95,17.56,23.66
107984913,0.2704,0.08683,0.1637,0.0
148479,12.26,15.18,10.52,17.81
90326,9.648,12.77,10.04,14.33
55735,23.1,29.79,24.69,41.18
100505887,0.0,0.0,0.0,0.0
110841581,0.4137,0.4651,0.5847,0.1229
23261,2.613,0.8823,2.91,0.739
105376692,0.0,0.0,0.0,0.0
102725193,0.0,0.0,0.0,0.0
101928836,0.0,0.0,0.0,0.0
105376691,0.0,0.0,0.3504,0.0
105376689,0.0,0.0,0.01802,0.0
9341,63.17,53.77,64.4,65.85
8863,3.644,2.567,3.897,3.767
10911,0.0,0.0,0.3793,0.0
3604,0.08865,0.02491,0.1723,0.009878
11315,364.8,620.7,371.4,464.0
54206,61.99,58.07,87.82,111.4
107984915,0.0,0.0,0.09906,0.0
102724539,0.1532,0.0,0.4329,0.1365
105376695,0.0,0.0,0.0,0.0
50651,0.2686,0.2013,0.3796,0.0532
473,8.696,6.146,9.353,9.515
102724552,0.0,0.0,0.31,0.0
106632271,0.0,0.0,0.0,0.0
2023,1356.0,1728.0,1313.0,1803.0
102465436,1.711,1.923,1.209,1.525
100505975,3.236,0.9572,1.444,1.366
112268261,0.01234,0.0,0.0,0.011
765,0.0,0.05302,0.3333,0.0
155184,0.0,0.08236,0.2589,0.0
6518,0.03877,0.02905,0.1644,0.02304
80045,2.334,1.0,1.958,1.04
106614088,0.05494,0.02059,0.07764,0.04897
407040,0.6921,0.0,0.0,0.0
102724571,0.0,0.0,0.1096,0.0
9563,2.583,2.752,2.204,2.905
80176,7.745,8.431,9.352,10.71
100506022,0.09368,0.2457,0.1765,0.1948
84275,12.52,6.556,11.89,5.606
199953,4.321,3.733,5.008,6.708
107985734,0.7599,0.6212,0.4881,0.9853
105376712,0.0,0.1936,0.0,0.0
5293,3.596,3.569,4.147,4.942
644997,0.0,0.0,0.0,0.07445
101929074,0.2384,0.1787,0.2246,0.07084
22883,34.02,30.86,29.52,41.77
56998,19.79,10.22,19.09,9.811
105376717,9.575,4.411,10.2,4.198
84328,13.76,15.72,15.03,16.88
64802,2.973,2.929,2.372,2.679
113391335,0.0,0.1927,0.0,0.0
100847055,0.0,0.0,0.0,0.0
116362,0.0,0.0,0.2562,0.0
10277,10.66,9.526,10.67,13.7
23095,4.024,2.786,3.548,5.157
105376725,0.0,0.05906,0.0,0.0
5226,96.42,110.4,91.62,114.1
100526739,17.18,7.744,18.21,6.486
378708,26.4,11.98,27.98,10.02
1325,1.499,0.5618,1.648,1.039
1676,10.73,12.16,10.8,15.62
5195,7.19,7.399,5.975,7.222
54897,0.2326,0.1961,0.2113,0.1999
105376733,0.0,0.0,0.0,0.0
105376735,0.0,0.0,0.0,0.0
148345,0.0,0.0,0.1474,0.0
23435,87.93,97.5,86.77,117.3
10747,0.7366,0.1911,1.281,0.2273
6723,221.9,148.1,265.2,155.4
5394,59.02,52.12,54.47,57.39
105376736,11.04,5.921,8.33,10.4
2475,9.375,8.118,8.443,9.264
100873935,2.049,1.818,1.829,1.922
10218,0.06085,0.0342,0.215,0.02712
29914,8.235,7.156,8.972,8.84
105376737,0.0,0.0,0.0,0.0
105376739,0.0,0.0,0.0,0.0
105376740,0.0,0.0,0.0,0.0
57540,0.07098,0.0228,0.1433,0.04519
112268221,0.04157,0.0,0.02937,0.01853
101929181,0.05924,0.0,0.0,0.0
26232,1.124,2.327,1.087,1.266
93611,1.278,1.389,1.421,1.457
26270,0.07897,0.1775,0.3348,0.7392
10459,32.0,26.24,33.08,22.93
374946,0.01691,0.03802,0.0239,0.02261
57085,29.79,28.16,32.29,23.36
284498,0.2626,0.2054,0.2743,0.2239
102724659,0.0,0.0,0.0,0.0
4524,0.8126,0.6317,0.8796,0.7167
1185,6.068,2.744,5.277,3.46
100379251,3.985,1.442,4.013,1.552
4878,2.226,0.8007,2.517,1.032
4879,0.0,0.0,0.3039,0.0
26829,6.397,2.876,0.9041,3.992
90231,35.38,37.85,35.26,42.1
5351,37.76,40.6,31.75,44.0
9927,29.33,31.28,29.46,49.05
60672,15.38,13.03,17.94,15.18
102466982,1.171,1.317,1.655,0.0
943,0.01806,0.0203,0.07655,0.0161
102465836,2.379,0.8914,1.121,2.121
7133,2.475,3.047,2.144,4.15
100616438,0.0,0.0,0.0,0.0
107984917,0.0,0.0,0.0,0.0
55187,1.634,2.035,2.177,2.058
677885,0.5009,0.0,1.416,0.4465
105376744,0.0,0.0,0.0,0.0
9249,0.4145,0.3785,0.1464,0.04618
102466722,0.0,0.0,0.0,0.0
343066,0.03662,0.0,0.1552,0.0
126767,0.0,0.0,0.1061,0.0
93190,0.02136,0.0,0.06037,0.0
390999,0.1284,0.0,0.06047,0.0
65121,0.0,0.07017,0.08822,0.0
105376745,0.0,0.0,0.0,0.0
440560,0.03294,0.07406,0.0,0.0
343069,0.3904,0.512,0.8276,0.58
65122,0.0,0.0442,0.1111,0.0
400735,0.04137,0.09302,0.0,0.0
343071,0.09984,0.05611,0.0,0.0
441871,0.04886,0.05493,0.0,0.0
440561,0.04426,0.04975,0.0,0.0
101929983,0.05298,0.05955,0.07487,0.0
649330,0.0,0.0,0.1069,0.0
441873,0.07852,0.04413,0.05548,0.0
649324,0.03439,0.0773,0.04859,0.0
440563,0.0,0.0,0.09307,0.0
645354,0.03439,0.0773,0.04859,0.0
645359,0.04265,0.04794,0.06027,0.0
101060301,0.0,0.0,0.1159,0.0
343070,0.05298,0.0,0.07487,0.0
400736,0.031,0.03484,0.0438,0.0
391003,0.07165,0.04027,0.1013,0.0
343068,0.04104,0.0,0.058,0.0
391002,0.09085,0.05106,0.1284,0.0
645382,0.05015,0.05637,0.0,0.0
653619,0.08164,0.04588,0.05769,0.0
729528,0.06194,0.1044,0.0,0.0
645414,0.07172,0.04031,0.1014,0.0
391004,0.04824,0.2712,0.0,0.0
645425,0.0,0.1072,0.0,0.0
126755,0.0,0.0,0.1489,0.0
102724856,0.0,0.0,0.0,0.0
107984918,0.0,0.0,0.08532,0.0
10630,0.0,0.0,0.2397,0.0
107984919,0.0,0.0,0.0,0.0
105378612,0.0,0.0,0.0,0.0
105376756,0.0,0.0,0.0,0.0
7799,4.643,2.267,4.132,2.816
23254,1.205,0.7937,1.257,1.141
107985467,0.0,0.0,0.0,0.0
107985468,0.0,0.0,0.0,0.0
105376762,0.0,0.0,0.08627,0.0
105376759,0.0,0.0,0.01992,0.0
107985469,0.0,0.0,0.0,0.0
200197,0.0,0.01226,0.01542,0.01945
55092,1.979,2.042,2.72,3.843
727684,0.0,0.05124,0.2577,0.0
114827,0.02945,0.06621,0.3746,0.0175
101927417,0.0,0.055,0.1037,0.06542
101927441,0.06453,0.01209,0.0304,0.02876
79180,63.24,77.27,63.03,85.29
11330,0.0,0.0,0.2776,0.01946
63036,0.0,0.0,0.2349,0.0
105376767,0.0,0.0,0.08627,0.0
51032,0.1664,0.187,0.4703,0.2225
842,4.114,6.009,4.866,5.993
23341,4.362,2.545,3.255,2.456
107397391,0.0,0.0,0.0,0.0
79814,4.428,6.111,6.361,7.894
84301,2.962,3.69,2.814,6.095
6248,2.529,1.735,2.228,4.099
23207,17.07,13.03,20.79,17.37
284723,0.2239,0.07744,0.02434,0.06141
110806303,0.1203,0.1352,0.0,0.2144
388595,0.0,0.0,0.1491,0.0
54751,4.141,5.477,4.841,6.705
440567,103.2,67.28,106.0,88.55
729614,3.149,2.349,2.757,1.714
23013,7.548,7.345,6.089,9.041
7709,9.979,10.57,9.803,11.75
149563,0.0,0.0,0.0354,0.0
27129,0.0,0.0,0.06389,0.0
1187,0.1222,0.0,0.2159,0.0
1188,0.02591,0.02913,0.2563,0.0
348487,0.2656,0.199,0.06255,0.07891
1969,129.0,107.8,106.0,125.7
101927479,0.7694,0.359,1.395,0.7506
128272,5.814,5.218,5.779,5.281
101927546,0.5073,0.4047,0.1619,0.1605
79363,0.5771,0.417,0.6407,0.5511
54455,7.239,6.726,5.632,6.743
26099,54.71,33.04,62.5,55.02
374955,14.14,9.36,15.63,14.56
55707,29.7,42.81,32.85,52.23
107984921,0.02346,0.05274,0.06631,0.02091
114819,0.1702,0.1275,0.481,0.1896
26871,0.4642,0.5218,0.656,1.241
107985757,0.0,0.0,0.0,0.0
100132147,0.0,0.05535,0.0,0.0439
107985758,0.0,1.189,0.0,0.0
7195,0.0,0.0,0.0,0.0
55672,8.119,6.209,7.463,9.266
105376794,5.837,2.233,4.869,2.159
84809,11.04,5.479,10.48,5.306
11209,0.1155,0.06493,0.1224,0.0
107985736,0.0272,0.0,0.0,0.0
26869,0.4642,0.5218,0.656,1.241
107985759,0.0,0.0,0.0,0.0
284729,0.03778,0.1274,0.1068,0.0
100189045,0.0,0.0,0.0,0.0
6060,0.4642,0.0,0.0,0.0
11223,0.01631,0.01833,0.09219,0.01454
100500876,0.0,0.0,0.0,0.0
100189298,0.0,0.0,0.0,0.0
112267871,0.05892,0.06623,0.0,0.05253
7193,0.0,1.189,0.0,0.0
100189183,0.0,0.0,0.0,0.0
105376805,5.438,3.26,3.415,1.616
791226,0.0,0.0,0.0,0.0
26870,0.4642,0.0,0.0,0.4138
9696,1.346,1.387,1.624,1.566
4237,24.34,25.4,19.67,18.64
105376806,17.64,13.8,10.03,12.65
23400,26.59,30.25,30.7,36.03
6390,190.1,280.7,183.5,256.5
11240,0.0,0.0,0.1875,0.01478
105376808,0.0,0.0,0.0,0.0
400743,2.71,1.015,1.641,0.9202
29943,0.3639,0.2776,0.5694,0.1275
51702,0.05915,0.03325,0.1881,0.01318
100616188,0.0,0.0,0.0,0.0
23569,0.02526,0.05679,0.3569,0.0
353238,0.0,0.0,0.1796,0.0
55920,52.22,51.4,42.62,63.28
55160,0.1291,0.04268,0.1717,0.07446
107984028,0.0,0.0,0.0,0.0
81569,0.0,0.0,0.0,0.0
105376809,0.0,0.0,0.0,0.0
105376812,0.0,0.0,0.06411,0.0
101927876,0.0,0.0,0.0,0.0
84966,0.0,0.03668,0.3228,0.0
105376814,0.0,0.0,0.0,0.0
127707,0.0,0.0,0.04244,0.01339
5081,0.0,0.0,0.06648,0.0
80834,0.0,0.03394,0.256,0.0
8659,2.296,2.772,2.764,4.472
100616120,0.0,0.0,0.0,0.0
100302276,0.0,0.0,1.379,0.0
126917,10.87,10.51,9.019,14.16
105376815,0.0,0.0,0.0,0.0
23352,16.9,21.66,16.21,20.4
101927895,4.135,2.187,4.125,3.324
23065,16.94,12.89,12.93,14.17
51154,65.55,109.6,80.6,131.9
246181,0.9669,1.341,0.911,1.178
22977,0.7427,0.8349,0.7156,0.5417
100506730,0.6421,0.9623,0.5185,0.7359
8574,47.96,72.6,44.24,69.83
54896,5.098,5.52,4.676,5.91
832,94.25,134.3,93.2,133.9
105376819,0.0,0.0,0.1266,0.0
105376818,0.0,0.0,0.0,0.0
105376817,0.0,0.0,0.0,0.0
105378614,0.0,0.0,0.5197,0.0
440574,32.15,20.73,36.49,22.94
100532736,29.71,20.03,33.0,21.34
644068,0.8176,0.4085,1.541,1.458
4681,8.938,6.752,9.242,6.24
3362,0.0,0.0,0.0,0.01786
255104,5.76,5.806,6.542,7.15
54546,0.0,0.0,0.1714,0.0
105376823,0.0,0.06952,0.0,0.0
23252,7.135,4.361,7.857,7.067
30814,0.0,0.0,0.0,0.0
5320,0.0,0.0,0.1048,0.06608
5322,0.0,0.02471,0.1864,0.0
26279,0.0,0.0,0.08026,0.0
64600,0.0,0.0,0.07893,0.0
391013,0.0,0.0,0.1422,0.0
127733,0.0,0.0,0.01649,0.0
101928017,0.0,0.0,0.0,0.0
105376825,0.0,0.0,0.0,0.0
105376826,0.0,0.0,0.0,0.0
105376827,0.0,0.0,0.0,0.0
105376828,0.0,0.0,0.0,0.0
127731,0.006306,0.007089,0.1069,0.0
339505,0.0,0.0,0.0,0.0
55450,30.11,11.52,27.57,10.09
79594,17.45,24.44,19.01,31.37
163933,0.0,0.0,0.0,0.0
978,33.22,31.42,25.53,28.19
65018,45.99,62.16,40.17,61.99
102464833,54.67,63.79,39.12,71.56
100861548,21.8,30.89,19.86,27.65
1650,207.6,302.2,175.1,274.1
57576,0.5959,0.5861,1.0,1.179
400745,1.348,0.975,2.583,2.306
112268222,17.15,11.69,15.3,12.52
50809,57.64,27.34,42.99,32.09
8672,16.08,12.8,13.52,15.04
105376830,0.0,0.0,0.0,0.0
105376829,0.0,0.0,0.1748,0.0
100302155,0.0,0.0,0.9041,0.0
1889,16.64,19.64,14.63,26.66
100506801,0.08873,0.0,0.0418,0.02636
105376832,0.0,0.0,0.0,0.0
84224,4.15,2.877,4.109,3.655
249,0.02695,0.03029,0.03808,0.0
105376834,0.0,0.0,0.0,0.0
5909,0.1026,0.07692,0.2418,0.061
84196,12.78,11.22,10.74,11.85
401944,0.8905,1.144,0.6934,0.5184
3339,2.655,2.543,1.545,1.303
23436,0.08403,0.0,0.475,0.0
10136,0.08403,0.0,0.475,0.0
101928043,1.2,0.0,0.3083,0.09722
29092,29.62,16.4,23.8,14.08
112268223,1.398,0.6113,1.756,0.9695
998,43.84,58.06,44.53,62.14
54361,0.0,0.0,0.03403,0.0
105376845,0.325,0.3653,0.1148,0.1086
105376850,0.0,0.0,0.0,0.0
107985377,0.0,0.124,0.1559,0.0
100616433,0.0,0.0,0.0,0.0
105376856,0.0,0.0,0.0,0.0
9923,12.49,6.299,7.347,5.429
2046,0.03655,0.0137,0.08609,0.0
102466615,0.0,0.0,0.0,0.0
712,0.0,0.0,0.2659,0.0
714,0.05724,0.0,0.2427,0.0
713,0.0,0.0,0.086,0.0
2048,4.124,4.223,4.753,6.466
100616391,0.0,0.0,1.312,0.0
100422914,15.67,10.07,18.99,21.96
646262,0.0,0.0,0.05517,0.0
729059,0.1487,0.0,0.6304,0.0
23028,50.66,55.22,48.26,55.06
100422866,0.0,0.0,0.0,0.0
7798,9.515,6.868,9.611,12.89
3352,1.611,1.147,1.48,0.9096
100996511,0.3252,0.39,0.4903,0.3866
10236,86.16,94.25,74.06,94.87
80818,4.549,3.04,3.889,4.41
148898,1.619,0.2386,0.9375,0.2365
6920,11.26,16.84,10.99,11.75
55616,7.695,6.296,7.274,7.388
1870,2.818,2.723,3.136,4.331
101928163,0.2513,0.4236,0.2663,0.8399
105376859,0.08888,0.0,0.0628,0.0
3399,32.05,43.15,36.01,49.58
107984928,0.0,0.0,0.0,0.0
259283,0.0,0.0,0.5341,0.0
6135,1940.0,3238.0,2118.0,3151.0
6924,48.41,38.99,43.62,40.45
100506963,12.64,10.03,9.825,11.14
57095,86.13,98.43,92.57,100.1
105376860,22.29,29.7,23.1,32.83
11313,54.83,77.53,55.4,82.68
2582,101.4,153.5,95.34,138.7
3155,17.14,26.34,14.92,19.62
105376861,0.5272,0.5926,0.298,0.09399
2517,45.04,42.89,19.8,21.12
1269,0.0,0.0,0.1021,0.0
107984929,0.0,0.0,0.0,0.0
100616492,0.0,0.0,2.759,0.0
55629,151.7,136.5,136.8,143.7
10772,126.6,58.43,93.88,57.39
105378615,0.0,0.0,0.0,0.0
105376863,0.0,0.0,0.0,0.05732
107984931,0.2127,0.239,0.0,0.0
127294,0.01322,0.01486,0.2055,0.01178
107985737,0.0,0.04382,0.1102,0.0
105376864,0.0,0.0,0.0,0.0
58985,0.1569,0.0294,0.1109,0.1632
163702,0.6424,0.4534,0.7178,0.6658
284632,0.0,0.0,0.0,0.0
105376871,0.0,0.0,0.02053,0.0
57822,0.086,0.02417,0.2734,0.01916
90529,9.063,8.607,9.101,10.81
57185,18.93,18.52,13.65,20.52
100750325,0.1436,0.0,0.203,0.0
11123,6.802,6.324,6.832,7.894
100506985,1.408,1.759,1.437,2.023
400746,0.01208,0.0,0.03414,0.0
10250,60.31,28.78,49.59,37.72
25932,203.0,214.4,171.7,299.0
105376876,0.0,0.0,0.0,0.0
864,0.03105,0.0,0.08777,0.02768
102465437,0.0,0.0,1.494,0.0
107984932,0.0,0.0,0.0,0.0
105376878,0.07207,0.0216,0.04074,0.008565
100616365,0.0,0.0,2.562,0.0
105376879,0.03613,0.04061,0.05106,0.0
25949,86.57,137.2,80.09,108.2
57035,15.34,4.482,13.36,4.787
105376882,0.0,0.0,0.0,0.0
6007,0.05623,0.0,0.2913,0.01671
23585,70.13,102.1,67.57,96.72
6006,17.59,26.25,17.2,24.1
55219,14.49,14.51,14.06,14.76
26119,6.125,6.147,7.299,7.983
57134,0.0673,0.121,0.1331,0.108
57190,20.96,14.06,24.56,19.63
56181,38.05,34.08,40.34,38.41
646471,3.543,1.968,3.505,2.359
79000,24.03,29.99,21.36,23.14
164091,10.32,9.976,10.04,11.97
3925,675.0,1209.0,692.4,1080.0
100500808,817.0,1386.0,926.6,1341.0
105376885,0.0,0.0,0.0,0.0
5051,2.233,2.27,2.645,3.411
101928216,0.0,0.0,0.09586,0.02016
2134,0.05002,0.01874,0.1414,0.02973
7780,0.0,0.07902,0.03311,0.0
105376910,0.0,0.0,0.05128,0.0
84676,0.6415,0.5208,0.4533,0.1589
149420,6.181,4.296,4.278,4.617
105376886,0.121,0.0,0.0,0.1079
79927,0.136,0.214,0.2306,0.09698
110806296,0.0,0.0,0.0,0.0
51042,97.13,103.7,106.4,107.1
10256,0.3872,0.1339,0.5472,0.1328
378807,0.06107,0.0,0.2158,0.0
101928303,0.07062,0.0,0.3992,0.0
64793,29.96,18.1,23.15,22.11
83442,1193.0,604.6,1185.0,576.2
91544,19.69,13.09,17.19,13.3
1043,0.163,0.0,0.4607,0.0
55057,0.155,0.2323,0.2921,0.1958
257101,0.03369,0.0,0.3808,0.0
79727,0.0569,0.0,0.0536,0.0
79947,22.07,18.4,21.63,25.22
101928324,0.1942,0.2183,0.4117,0.1731
3151,778.0,945.9,785.7,1011.0
6195,26.0,29.28,29.34,38.49
100302190,0.0,0.0,0.0,0.0
105376888,0.0,0.0,0.0,0.0
101928728,0.7538,0.3081,0.6294,0.397
8289,18.38,14.54,17.3,21.78
55650,9.893,9.267,9.539,9.324
84243,10.93,5.784,13.29,7.089
2810,147.1,258.4,192.7,335.0
54707,18.82,19.08,17.04,21.43
63906,20.17,24.44,17.47,24.05
10726,229.8,389.7,274.8,373.3
8431,0.09445,0.05309,0.1335,0.0
126695,0.03824,0.0,0.0,0.0
388610,1.777,1.148,2.245,1.753
115572,5.273,7.149,6.142,7.692
101928391,0.0,0.0,0.0,0.0
6548,10.04,6.514,10.6,11.43
102723760,0.0,0.0,0.0,0.0
105376890,0.0,0.0,0.0,0.0
23038,14.31,9.89,11.4,10.04
84065,21.58,19.63,25.48,28.54
644961,1.32,0.5163,1.501,0.7421
84958,1.056,1.262,0.9797,0.7946
9064,6.948,5.413,7.108,6.54
8547,0.0,0.0,0.1015,0.0
388611,0.0,0.0,0.0,0.0
2827,15.25,12.33,16.76,14.89
10163,39.76,30.73,41.66,54.24
105376892,0.02747,0.0,0.03882,0.02449
27245,7.939,5.348,6.888,8.062
2268,0.0,0.0,0.2782,0.0
111216282,0.0,0.0,0.0,0.0
2537,39.81,65.74,36.05,50.65
199870,4.363,3.612,4.291,2.759
23673,25.95,24.45,19.25,21.99
5511,76.56,87.16,69.59,86.09
677774,0.4586,0.0,0.0,0.0
9473,2.087,1.501,2.045,1.91
6118,116.2,188.1,119.9,186.0
27293,0.583,0.5545,0.3486,0.4198
55113,10.1,10.19,8.674,9.262
2140,6.866,3.555,6.783,5.466
5724,0.1779,0.06,0.1509,0.09516
22826,203.8,281.2,208.1,253.7
93974,139.6,184.8,131.7,154.7
83667,8.545,6.67,9.606,10.96
54797,21.29,30.73,18.28,26.95
